file,course,source,start,end,text
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,7:30,7:35,t can be the smallest such number this minimum number of times that you have to minimum number of times that you have to minimum number of times that you have to add to itself so that you get now if add to itself so that you get now if
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,7:35,7:42,add to itself so that you get now if t is not a prime we can write t is equal t is not a prime we can write t is equal t is not a prime we can write t is equal to a into b ok and then we can look at
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,7:42,7:56,to a into b ok and then we can look at to a into b ok and then we can look at this particular equation plus plus this particular equation plus plus this particular equation plus plus a times x plus plus b times ok by a times x plus plus b times ok by
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,7:56,8:06,a times x plus plus b times ok by the distributive law this should exactly the distributive law this should exactly the distributive law this should exactly be equal to plus plus be equal to plus plus be equal to plus plus added a b times ok and a added to
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,8:06,8:12,added a b times ok and a added to added a b times ok and a added to itself a times we can denote that by a itself a times we can denote that by a itself a times we can denote that by a and added to itself b times you can
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,8:12,8:16,and added to itself b times you can and added to itself b times you can call it as b so these are two elements call it as b so these are two elements call it as b so these are two elements of the field two nonzero elements of the
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,8:16,8:23,of the field two nonzero elements of the of the field two nonzero elements of the field because if either of them were field because if either of them were field because if either of them were then we know that t is not the smallest then we know that t is not the smallest
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,8:23,8:29,then we know that t is not the smallest number such that when i read t times number such that when i read t times number such that when i read t times gives rise to so a and b we may assume gives rise to so a and b we may assume
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,8:29,8:40,gives rise to so a and b we may assume is smaller than t and therefore now we is smaller than t and therefore now we is smaller than t and therefore now we have two nonzero numbers which multiply have two nonzero numbers which multiply have two nonzero numbers which multiply and give rise to and thats not
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,8:40,8:47,and give rise to and thats not and give rise to and thats not possible in a field unless one of a and possible in a field unless one of a and possible in a field unless one of a and b are ok which we had an either of a
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,8:47,8:53,b are ok which we had an either of a b are ok which we had an either of a and b can be because v is u and b can be because v is u and b can be because v is u that he was the smallest okay so this
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,8:53,9:04,that he was the smallest okay so this that he was the smallest okay so this contradicts the assumption that t could contradicts the assumption that t could contradicts the assumption that t could have been written as product of two have been written as product of two have been written as product of two things which are not product of a and so
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,9:04,9:10,things which are not product of a and so things which are not product of a and so so this contradicts the assumption that so this contradicts the assumption that so this contradicts the assumption that t was a composite number so the t was a composite number so the
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,9:10,9:23,t was a composite number so the characteristic of every finite field is characteristic of every finite field is characteristic of every finite field is p i mean a prime number and if you look p i mean a prime number and if you look p i mean a prime number and if you look at p times t this is equal to for all
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,9:23,9:28,at p times t this is equal to for all at p times t this is equal to for all t belonging to the field so take an t belonging to the field so take an t belonging to the field so take an element of the field multiply it with p
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,9:28,9:35,element of the field multiply it with p element of the field multiply it with p you will get because p times is you will get because p times is you will get because p times is okay and p times times t is equal to p okay and p times times t is equal to p
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,9:35,9:42,okay and p times times t is equal to p times t thats also going to be equal to times t thats also going to be equal to times t thats also going to be equal to so now we are in the position to show so now we are in the position to show
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,9:42,10:04,so now we are in the position to show why every finite field is of size p to why every finite field is of size p to why every finite field is of size p to the r for some integer r and prime p so let f be a finite field and let us
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,10:04,10:23,so let f be a finite field and let us look at a collection of elements of f look at a collection of elements of f look at a collection of elements of f which generates f consider a minimal which generates f consider a minimal which generates f consider a minimal collection or minimal subset of f which
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,10:23,10:33,generates f and what does it mean for a generates f and what does it mean for a collection to generate f so we are collection to generate f so we are collection to generate f so we are looking at a set f f f k some finite looking at a set f f f k some finite
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,10:33,10:45,looking at a set f f f k some finite set such that if we consider these set such that if we consider these set such that if we consider these elements and add them up add them up elements and add them up add them up elements and add them up add them up enough number of times we can generate
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,10:45,10:53,enough number of times we can generate enough number of times we can generate the entire collection okay so we are the entire collection okay so we are the entire collection okay so we are looking at n f plus n f plus n k looking at n f plus n f plus n k
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,10:53,11:02,looking at n f plus n f plus n k fk consider all suppose s is the set f fk consider all suppose s is the set f fk consider all suppose s is the set f f f k so let p s be the set of all f f k so let p s be the set of all
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,11:02,11:10,f f k so let p s be the set of all elements of the form n f plus n f elements of the form n f plus n f elements of the form n f plus n f plus n k fk where n there is an plus n k fk where n there is an
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,11:10,11:19,plus n k fk where n there is an integer ok so that will be the set integer ok so that will be the set integer ok so that will be the set generated by s and we are looking at a generated by s and we are looking at a
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,11:19,11:28,generated by s and we are looking at a set which generates the complete set f set which generates the complete set f set which generates the complete set f and we want that set to be the smallest and we want that set to be the smallest and we want that set to be the smallest smallest or the minimal one in the sense
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,11:28,11:43,smallest or the minimal one in the sense smallest or the minimal one in the sense none of its subsets can generate f ok so none of its subsets can generate f ok so none of its subsets can generate f ok so the definition of minimal means no the definition of minimal means no
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,11:43,11:56,the definition of minimal means no subset can generate f clearly there are subset can generate f clearly there are subset can generate f clearly there are subsets which generates the entire subsets which generates the entire subsets which generates the entire collection okay if you take the entire f
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,11:56,12:04,collection okay if you take the entire f collection okay if you take the entire f that will generate f because you can in that will generate f because you can in that will generate f because you can in n n can all be or in and zeroes n n can all be or in and zeroes
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,12:04,12:11,n n can all be or in and zeroes okay so if you take the full collection okay so if you take the full collection okay so if you take the full collection the full field that can generate itself the full field that can generate itself the full field that can generate itself ok so you can prune off elements
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,12:11,12:20,ok so you can prune off elements ok so you can prune off elements systematically and probably systematically and probably systematically and probably get a small subset such that no smaller get a small subset such that no smaller get a small subset such that no smaller subset can generate the entire f okay so
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,12:20,12:28,subset can generate the entire f okay so subset can generate the entire f okay so let s be one such collection and further let s be one such collection and further let s be one such collection and further our previous observation that if p was our previous observation that if p was
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,12:28,12:46,our previous observation that if p was the characteristic then p times any f is the characteristic then p times any f is the characteristic then p times any f is going to be equal to zero so while we going to be equal to zero so while we going to be equal to zero so while we are considering elements of this form we
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,12:46,12:59,are considering elements of this form we are considering elements of this form we can restrict to to p minus because n can restrict to to p minus because n can restrict to to p minus because n if we write it as it say q times p if we write it as it say q times p
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,12:59,13:08,if we write it as it say q times p plus r then n f is going to be q plus r then n f is going to be q plus r then n f is going to be q times p plus r times f which can be times p plus r times f which can be
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,13:08,13:14,times p plus r times f which can be written as q x pf plus r times f so n written as q x pf plus r times f so n written as q x pf plus r times f so n times f is nothing but r times f
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,13:14,13:21,times f is nothing but r times f times f is nothing but r times f where r s lying between and n minus where r s lying between and n minus where r s lying between and n minus ok so when we are looking to generate ok so when we are looking to generate
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,13:21,13:29,ok so when we are looking to generate the set f these coefficients of f f the set f these coefficients of f f the set f these coefficients of f f f k can be chosen from to p minus ok f k can be chosen from to p minus ok
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,13:29,13:35,f k can be chosen from to p minus ok so now if you look at f f f k and so now if you look at f f f k and so now if you look at f f f k and look at everything that is generated by
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,13:35,13:46,look at everything that is generated by look at everything that is generated by f f f k the possibilities are the n f f f k the possibilities are the n f f f k the possibilities are the n could belong to to p minus n can could belong to to p minus n can
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,13:46,14:01,could belong to to p minus n can belong to to p minus so there are p belong to to p minus so there are p belong to to p minus so there are p possibilities or choices for each ni possibilities or choices for each ni possibilities or choices for each ni so in all the total number of elements
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,14:01,14:08,so in all the total number of elements so in all the total number of elements that we can form is no more than ever that we can form is no more than ever that we can form is no more than ever and so the total elements in f is no
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,14:08,14:18,and so the total elements in f is no and so the total elements in f is no more than p to the k because more than p to the k because more than p to the k because each of these n n n k you can select each of these n n n k you can select
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,14:18,14:27,each of these n n n k you can select it from to p minus and what we will it from to p minus and what we will it from to p minus and what we will show now is that it is exactly p to the show now is that it is exactly p to the
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,14:27,14:55,show now is that it is exactly p to the power k so our claim is four distinct power k so our claim is four distinct power k so our claim is four distinct choices of ni the element generated are choices of ni the element generated are choices of ni the element generated are unique okay why is this so so suppose
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,14:55,15:06,unique okay why is this so so suppose unique okay why is this so so suppose this is not the case then let us say n this is not the case then let us say n this is not the case then let us say n f plus n f plus n k f k this is
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,15:06,15:19,f plus n f plus n k f k this is f plus n f plus n k f k this is equal to let us say m f plus m f equal to let us say m f plus m f equal to let us say m f plus m f plus m k fk
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,15:19,15:27,and we are assuming that n n n k if and we are assuming that n n n k if you consider that as a tuple that is you consider that as a tuple that is you consider that as a tuple that is different from m m m k considered as
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,15:27,15:37,different from m m m k considered as different from m m m k considered as a couple and since these two expressions a couple and since these two expressions a couple and since these two expressions generate the same element if you generate the same element if you generate the same element if you subtract them you must get so
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,15:37,15:48,subtract them you must get so subtract them you must get so therefore we can rewrite this s therefore we can rewrite this s therefore we can rewrite this s minus m times f plus n minus m minus m times f plus n minus m minus m times f plus n minus m times f plus all the way up to n k
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,15:48,15:59,times f plus all the way up to n k times f plus all the way up to n k minus m k times fk must be equal to minus m k times fk must be equal to minus m k times fk must be equal to okay now since a nice and i minus m i at
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,15:59,16:03,okay now since a nice and i minus m i at okay now since a nice and i minus m i at least one of them should be nonzero least one of them should be nonzero least one of them should be nonzero because if all of them were that would
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,16:03,16:09,because if all of them were that would because if all of them were that would mean they are nice and a miser equal ok mean they are nice and a miser equal ok mean they are nice and a miser equal ok so look at the first nonzero entry okay
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,16:09,16:21,so look at the first nonzero entry okay so look at the first nonzero entry okay so let us say this is so and i minus so let us say this is so and i minus so let us say this is so and i minus m i is not equal to so x f i plus some
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,16:21,16:26,m i is not equal to so x f i plus some m i is not equal to so x f i plus some other terms involving fi plus all the other terms involving fi plus all the other terms involving fi plus all the way up to fk this is going to be equal
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,16:26,16:33,way up to fk this is going to be equal way up to fk this is going to be equal to you can rewrite this equation by to you can rewrite this equation by to you can rewrite this equation by taking ni minus m i times f phi on one
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,16:33,16:43,taking ni minus m i times f phi on one taking ni minus m i times f phi on one side this is equal to lets say alpha i side this is equal to lets say alpha i side this is equal to lets say alpha i plus f phi plus plus alpha i plus
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,16:43,16:52,plus f phi plus plus alpha i plus plus f phi plus plus alpha i plus fi plus all the way up to alpha k fk fi plus all the way up to alpha k fk fi plus all the way up to alpha k fk multiplied with the inverses of ni minus
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,16:52,16:58,multiplied with the inverses of ni minus multiplied with the inverses of ni minus mi on both sides because we can do that mi on both sides because we can do that mi on both sides because we can do that because ni e minus mi is some number because ni e minus mi is some number
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,16:58,17:08,because ni e minus mi is some number between to p then it has an inverse between to p then it has an inverse between to p then it has an inverse multiply that and we can express f phi multiply that and we can express f phi multiply that and we can express f phi as a linear combination of fi plus up
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,17:08,17:17,as a linear combination of fi plus up as a linear combination of fi plus up to fk this would mean that in this to fk this would mean that in this to fk this would mean that in this collection f to f k which we assumed collection f to f k which we assumed
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,17:17,17:25,collection f to f k which we assumed as minimal one of the elements can be as minimal one of the elements can be as minimal one of the elements can be expressed as linear combination of the expressed as linear combination of the expressed as linear combination of the other elements so there is a smaller set
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,17:25,17:34,other elements so there is a smaller set other elements so there is a smaller set namely s minus fi which generates the namely s minus fi which generates the namely s minus fi which generates the same collection same collection same collection that is a that contradicts our initial
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,17:34,17:41,that is a that contradicts our initial that is a that contradicts our initial assumption that s was a minimal such set assumption that s was a minimal such set assumption that s was a minimal such set okay okay okay and therefore we can conclude that our and therefore we can conclude that our
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,17:41,17:54,and therefore we can conclude that our claim is valid that there cannot be two claim is valid that there cannot be two claim is valid that there cannot be two distinct choices for n for the tuples distinct choices for n for the tuples distinct choices for n for the tuples and m such that they generate the same
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,17:54,18:03,and m such that they generate the same and m such that they generate the same element so this basically means that element so this basically means that element so this basically means that take any finite field its size has to be take any finite field its size has to be
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,18:03,18:10,take any finite field its size has to be of the form p to the power k of p to the of the form p to the power k of p to the of the form p to the power k of p to the power r where p is some particular prime
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,18:10,18:17,power r where p is some particular prime power r where p is some particular prime so the next question is can be really so the next question is can be really so the next question is can be really generate that particular field okay so generate that particular field okay so
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,18:17,18:36,generate that particular field okay so thats the last part of this lecture constructing a finite field of size p to constructing a finite field of size p to the k not p to the r okay so let us the k not p to the r okay so let us
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,18:36,18:41,the k not p to the r okay so let us consider polynomials so the way we will consider polynomials so the way we will consider polynomials so the way we will do this is we will construct a set of do this is we will construct a set of
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,18:41,18:48,do this is we will construct a set of polynomials and we will define a polynomials and we will define a polynomials and we will define a multiplication and addition on multiplication and addition on multiplication and addition on polynomials and with respect to that polynomials and with respect to that
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,18:48,18:59,polynomials and with respect to that addition and multiplication this addition and multiplication this addition and multiplication this collection of polynomials will basically collection of polynomials will basically collection of polynomials will basically be a finite field so the set basically be a finite field so the set basically be a finite field so the set basically consists of polynomials whose
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,18:59,19:10,consists of polynomials whose consists of polynomials whose coefficients are from to p minus coefficients are from to p minus coefficients are from to p minus okay so consider zp and look at okay so consider zp and look at okay so consider zp and look at polynomials whose coefficients are in zp
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,19:10,19:27,polynomials whose coefficients are in zp polynomials whose coefficients are in zp okay so if you take p equals the okay so if you take p equals the okay so if you take p equals the polynomials that we will consider are polynomials that we will consider are polynomials that we will consider are polynomials of degree less than r and
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,19:27,19:40,coefficients from zp coefficients from zp okay so if we choose r is equal to two okay so if we choose r is equal to two okay so if we choose r is equal to two and p is equal to then our polynomials and p is equal to then our polynomials
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,19:40,19:52,and p is equal to then our polynomials are going to be this is a constant are going to be this is a constant are going to be this is a constant polynomials and then we have the polynomials and then we have the polynomials and then we have the polynomial x x plus and x plus and
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,19:52,20:04,polynomial x x plus and x plus and polynomial x x plus and x plus and then x x plus and x plus then x x plus and x plus then x x plus and x plus there are elements here namely speed there are elements here namely speed there are elements here namely speed to the r where p is and r is this is
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,20:04,20:08,to the r where p is and r is this is to the r where p is and r is this is a collection of polynomials of course if a collection of polynomials of course if a collection of polynomials of course if you multiply two of these polynomials you multiply two of these polynomials
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,20:08,20:17,you multiply two of these polynomials their result is not going to be one of their result is not going to be one of their result is not going to be one of these collection for example if i take x these collection for example if i take x these collection for example if i take x plus into x plus thats going to be
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,20:17,20:23,plus into x plus thats going to be plus into x plus thats going to be x square plus x plus thats not not x square plus x plus thats not not x square plus x plus thats not not an element of this collection so under an element of this collection so under
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,20:23,20:33,an element of this collection so under the normal multiplication these do not the normal multiplication these do not the normal multiplication these do not form a finite field so we have to define form a finite field so we have to define form a finite field so we have to define a new multiplication and addition so the
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,20:33,21:00,a new multiplication and addition so the a new multiplication and addition so the first thing is coefficients would be computed mod p so in would be computed mod p so in particularly multiplied to x into x we particularly multiplied to x into x we particularly multiplied to x into x we will get x but for mod is so that
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,21:00,21:05,will get x but for mod is so that will get x but for mod is so that will be sorry for x square and that will will be sorry for x square and that will will be sorry for x square and that will be x square okay but x square still is
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,21:05,21:13,be x square okay but x square still is be x square okay but x square still is not an element of this collection okay not an element of this collection okay not an element of this collection okay so what we will do is we will reduce the so what we will do is we will reduce the
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,21:13,21:49,so what we will do is we will reduce the degree by taking remainder upon dividing by a degree two polynomial upon dividing by a degree two polynomial or degree our polynomial this cannot be or degree our polynomial this cannot be or degree our polynomial this cannot be an arbitrary polynomial but lets say
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,21:49,21:54,an arbitrary polynomial but lets say an arbitrary polynomial but lets say for the time being lets just say we for the time being lets just say we for the time being lets just say we will divide it with x square plus one will divide it with x square plus one
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,21:54,22:02,will divide it with x square plus one okay so when you multiply two of these okay so when you multiply two of these okay so when you multiply two of these polynomials what we do is whatever is polynomials what we do is whatever is polynomials what we do is whatever is the resultant we will convert the
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,22:02,22:11,the resultant we will convert the the resultant we will convert the coefficients into mod p and whatever is coefficients into mod p and whatever is coefficients into mod p and whatever is the resultant polynomial that is being the resultant polynomial that is being the resultant polynomial that is being divided divided by a polynomial of
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,22:11,22:20,divided divided by a polynomial of divided divided by a polynomial of degree r when you divide a polynomial ax degree r when you divide a polynomial ax degree r when you divide a polynomial ax by another polynomial bx the remainder by another polynomial bx the remainder by another polynomial bx the remainder is going to be a polynomial whose degree
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,22:20,22:25,is going to be a polynomial whose degree is going to be a polynomial whose degree is going to be less than the degree of is going to be less than the degree of is going to be less than the degree of bx okay so when we do this when we
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,22:25,22:32,bx okay so when we do this when we bx okay so when we do this when we divide by our whatever we get will be of divide by our whatever we get will be of divide by our whatever we get will be of degree at most r minus one so now at
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,22:32,22:38,degree at most r minus one so now at degree at most r minus one so now at least what we have is we have a valid least what we have is we have a valid least what we have is we have a valid addition and multiplication operation addition and multiplication operation
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,22:38,22:48,addition and multiplication operation defined on this collection we need to defined on this collection we need to defined on this collection we need to verify that this is indeed a group i verify that this is indeed a group i verify that this is indeed a group i mean this is indeed a field so it will
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,22:48,22:56,mean this is indeed a field so it will mean this is indeed a field so it will not be a field when this is an arbitrary not be a field when this is an arbitrary not be a field when this is an arbitrary polynomial okay so this makes it a ring
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,22:56,23:03,polynomial okay so this makes it a ring polynomial okay so this makes it a ring because the addition is well defined because the addition is well defined because the addition is well defined addition is invertible addition is invertible addition is invertible whereas multiplication may not be whereas multiplication may not be
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,23:03,23:15,whereas multiplication may not be invertible we will introduce a concept invertible we will introduce a concept invertible we will introduce a concept called as irreducible polynomial and if called as irreducible polynomial and if called as irreducible polynomial and if the polynomial by which we are dividing the polynomial by which we are dividing
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,23:15,23:26,the polynomial by which we are dividing is an irreducible polynomial then we is an irreducible polynomial then we is an irreducible polynomial then we will show that these collection of will show that these collection of will show that these collection of polynomials will basically be a field polynomials will basically be a field
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,23:26,23:33,polynomials will basically be a field okay so before we introduce the notion okay so before we introduce the notion okay so before we introduce the notion of irreducible polynomial that means a of irreducible polynomial that means a of irreducible polynomial that means a state whatever we were doing in a
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,23:33,23:44,state whatever we were doing in a state whatever we were doing in a generalized setting so what we do is generalized setting so what we do is generalized setting so what we do is consider polynomials of degree less than consider polynomials of degree less than consider polynomials of degree less than r
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,23:44,23:59,r r with coefficients in z p okay so were with coefficients in z p okay so were with coefficients in z p okay so were looking at a plus a x plus a x looking at a plus a x plus a x looking at a plus a x plus a x square all the way up to a r minus x
